date,mood,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities
2014-04-01,7.0,0.0059364637153700075,-1.0725277639311999,0.0,0.0,-0.4015792067347773,-0.495518646179495,0.0,0.0,0.0,0.0,-0.27705403488798214,-0.2855373944189444,0.0,0.0,0.0
2014-04-02,7.333333333333333,0.27271478868360566,-0.840528922402593,0.0,0.0,-0.274038864611538,-0.1701088311399672,0.0,0.0,0.0,0.0,-0.2909673511978252,-0.202138454866403,0.0,0.0,0.0
2014-04-03,7.5,0.24810446942309772,1.2637633101831558,0.0,0.0,-0.3216265663507337,-0.14259519772475626,0.0,-1.2171545490083724,0.0,0.0,-0.23176885486510143,0.059178222398226545,0.0,0.0,0.0
2014-04-04,7.4,-0.8898664032878942,-0.4561628785158294,0.0,0.0,-0.37535493204136716,-0.21374414246733064,0.0,0.0,0.0,0.0,-0.2794327988195935,0.0,0.0,0.0,0.0
2014-04-05,7.4,-0.8514991973537218,0.1773672018471099,0.0,0.0,-0.31056303009229824,0.9585548222197823,0.0,0.0,0.0,-1.394504479107714,-0.20383259966516085,-0.5934306724278294,0.0,0.0,0.0
2014-04-06,7.0,-0.287542567152619,-0.40614855838234815,0.0,0.0,-0.2891581518777222,6.05446376202154,0.0,0.0,0.0,0.0,-0.26455706073898805,-0.6310049022603462,0.0,0.0,0.0
2014-04-07,6.8,-0.9493031136159878,-0.563804302731671,0.0,0.0,-0.40997249132246977,-0.3843149756080589,0.0,0.0,0.0,0.0,-0.19332955891919631,0.012016365937812705,0.0,0.0,0.0
2014-04-08,8.0,-0.3582065496286479,-1.1718394652793473,0.0,0.0,4.677901422155331,-0.31397011526970237,0.0,0.0,0.0,0.0,-0.25713957320782926,0.0,0.0,0.0,0.0
2014-04-09,6.666666666666667,1.5862714334839132,0.8413761949665015,0.0,0.0,-0.3170859582902034,-0.29456879433447475,0.0,0.0,0.0,0.0,-0.2830980159724248,-0.7584240130747576,0.0,0.0,0.0
2014-04-10,7.75,0.14922204562821434,-0.0918878877857366,0.0,0.0,-0.30804764265840806,-0.36776952287293707,0.0,0.0,0.0,0.0,-0.2814582832593768,-0.36227905020018636,0.0,0.0,0.0
2014-04-11,7.5,-0.2517271898704009,-0.9207241230308938,0.0,0.0,0.26087564059490864,-0.36307771407032946,0.0,0.0,0.0,0.0,-0.21785507795618161,-0.5368396960959783,0.0,0.0,0.0
2014-04-12,0.0,0.5813760673608163,-1.1440119125066832,0.0,0.0,-0.3932365348120517,0.0,0.0,0.0,0.0,0.0,-0.23450711637607632,0.0,0.0,0.0,0.0
2014-04-13,7.5,-0.9940059622520765,-1.4131595928573486,0.0,0.0,-0.3772030143254607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-14,6.0,-0.8498127267632086,-0.513735869192625,0.0,0.0,-0.38967882447129254,-0.05012661962083745,0.0,0.0,0.0,0.0,6.3806122171824935,0.0,0.0,0.0,0.0
2014-04-15,6.0,-0.9640017675925281,-1.096955231606779,0.0,0.0,0.21268876058863614,0.1321836652804896,0.0,0.0,0.0,0.0,-0.30968932186840464,-0.9508756010714408,0.0,0.0,0.0
2014-04-16,6.2,0.2606569426802605,-0.816733242647426,0.0,0.0,0.2292576953046641,-0.4533689679160684,0.0,0.0,0.0,0.0,-0.19724695406652026,0.0,0.0,0.0,0.0
2014-04-17,6.5,-0.007420666801928383,-0.3777453409346828,0.0,0.0,0.8093504236954625,-0.3987255312160682,0.0,0.0,0.0,0.9010117627948399,-0.151548156072764,-0.6334963033298251,0.0,0.0,0.0
2014-04-18,6.75,-0.37863584110009085,-0.16626660289428458,0.0,0.0,-0.38598333226800613,-0.35697836262693944,0.0,0.0,0.0,0.0,-0.19180267297993947,0.0,0.0,0.0,0.0
2014-04-19,7.5,-0.9940059622520765,-0.748544079013215,0.0,0.0,-0.4087108557326347,-0.41633495710081836,0.0,0.0,0.0,0.0,-0.221034593382634,0.0,0.0,0.0,0.0
2014-04-20,7.0,-0.8235957748561418,1.4048692771736537,0.0,0.0,-0.37480124219273925,0.40331063554673596,0.0,0.0,0.0,0.0,-0.21403924490526974,0.0,0.0,0.0,0.0
2014-04-21,7.0,-0.34492311362454864,-0.19387646200895145,0.0,0.0,-0.11132082289089065,0.5518436207270676,0.0,0.0,0.0,0.0,-0.273463434785576,-0.634179101665343,0.0,0.0,0.0
2014-04-22,7.0,-0.8083278300835673,-0.6221880981308084,0.0,0.0,-0.24976405106429744,-0.3839860525041724,0.0,0.0,0.0,0.0,-0.2712173233880538,1.349203749085066,0.0,0.0,0.0
2014-04-23,7.333333333333333,-0.005781599180781086,-0.5865978315622631,0.0,0.0,-0.37932219907878445,-0.4599114346352602,0.0,0.0,0.0,0.0,-0.17452099562219742,-0.7306731378669238,0.6878939167525623,0.0,0.0
2014-04-24,8.0,0.5234561826545785,-0.23323069671284508,0.0,0.0,-0.38008797152331103,-0.3673152366237957,0.0,0.0,0.0,0.49349271631287367,-0.1582802721777949,0.0,-0.5328882838193596,0.0,0.0
2014-04-25,8.0,-0.928141491080568,0.002181876257047532,0.0,0.0,-0.09532838125262709,-0.35216325937784354,0.0,0.0,0.0,0.0,-0.18520873659791828,0.0,0.0,0.0,0.0
2014-04-26,7.666666666666667,1.971462215628388,-0.721284929557479,0.0,0.0,3.358028380304355,-0.21396756193412148,0.0,0.0,0.0,0.0,-0.17968431127199191,0.0,0.0,0.0,0.0
2014-04-27,0.0,-0.9840879090173925,2.0991884331692297,0.0,0.0,-0.3690228217633867,-0.16432971426564422,0.0,0.0,0.0,0.0,-0.19235999786274513,0.0,0.0,0.0,0.0
2014-04-29,7.0,-0.9014374653950256,-0.5968045291786918,0.0,0.0,-0.38387327650059155,-0.4461227298764854,0.0,0.0,0.0,0.0,-0.32504937987815896,0.0,0.0,0.0,0.0
2014-04-30,6.0,0.573568451629825,-1.1570086414822234,0.0,0.0,-0.389347406811573,-0.5285719604378658,0.0,0.0,0.0,0.0,-0.2603950874819369,0.0,0.0,0.0,0.0
2014-05-01,6.666666666666667,1.0351268680059555,-0.02880488697280575,0.0,0.0,-0.3975755242079992,0.0,0.0,0.0,0.0,0.0,-0.2467060829224462,3.3007389346145324,0.0,0.0,0.0
2014-05-02,6.8,-0.8154810040277639,-0.9727986551990218,0.0,0.0,-0.40038478807757183,-0.5442113231132247,0.0,0.0,0.0,0.0,-0.21060202429540437,0.0,0.0,0.0,0.0
2014-05-03,6.8,-0.9391956680604016,-0.217970497523402,0.0,0.0,-0.3773284101387969,-0.3573730703516033,0.0,0.0,0.0,0.0,-0.20495185542153915,-0.5613635363133288,0.0,0.0,0.0
2014-05-04,7.0,-0.9830439034137415,-0.8864037286057894,0.0,0.0,-0.39421530640128755,-0.42921732355597836,0.0,0.0,0.0,0.0,-0.2374683078401734,-0.31750698791408516,0.0,0.0,0.0
2014-05-05,0.0,-0.9940059622520765,0.09855752565776126,0.0,0.0,2.1683798705135287,-0.39004763541865245,0.0,0.0,0.0,0.0,-0.28365073486446346,0.0,0.0,0.0,0.0
