date,mood,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities
2014-03-13,7.8,0.0,0.7989960557901247,0.0,0.0,-1.0632145446281431,0.2018134676646329,-0.42197438990270697,0.0,0.11376320751511879,3.483265296655295,0.0,0.0,0.0
2014-03-14,7.0,0.0,-0.7093995051474276,0.0,0.0,0.007916919668538155,0.3391920449768205,-0.3605617683101813,0.0,0.07323688169064542,-0.033636423109039186,0.3741284230115692,0.0,0.0
2014-03-15,6.4,0.0,-0.8712173902791132,0.0,0.0,2.449507422191174,0.21335497104899478,-0.35332400697923433,0.0,-0.09312467743595516,-0.2340166305950255,0.0,0.0,0.0
2014-03-16,6.6,0.0,0.7961576104405439,0.0,0.0,-0.7453141616063482,0.045358821614408566,-0.4163863862835946,0.0,0.14826432634543912,0.016438417213222506,0.0,-0.10255063168397967,0.0
2014-03-17,7.0,0.0,-1.087035379377483,0.0,0.0,-0.4103897313046645,-0.5353791058351253,0.0,0.0,-0.24363203586609478,0.13295249225295147,0.003331833515209285,0.0,-1.307649160285584
2014-03-18,7.8,0.0,-1.1923554508108296,0.0,0.0,-0.6477930700951954,5.027605733205859,5.098649912843652,0.0,0.024227304464619435,-0.47134772696748467,0.0,0.0,0.0
2014-03-19,6.4,0.0,2.0835684949178015,0.0,0.0,0.7336815328262178,1.4410268112541376,1.062986002146031,0.0,2.9427067625439722,-0.4566324832893577,0.0,0.0,0.0
2014-03-20,6.4,0.05924279637966001,-0.5184017711775722,0.0,0.0,-0.5555978135772377,-0.26335442504043666,-0.37044930198664366,0.0,0.23535784916543082,0.10277339775114197,0.0,0.0,0.0
2014-03-21,8.4,-1.1614721057462687,1.0766688931517658,0.0,0.0,-0.7127831662850025,1.6349142442081037,-0.07769878841764125,0.0,-0.6734490581066205,-0.6948490458959025,-0.5759225632977436,0.0,0.0
2014-03-22,7.4,-1.275850675199407,0.5279527268717988,0.0,0.0,0.22117845886802942,0.08337018639963024,-0.28152085615617634,0.0,-0.39287941942516846,0.027637528132963735,0.0,0.0,0.0
