date,mood,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.game,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities
2014-03-28,7.0,0.42877868538042363,0.30423370539128297,0.0,0.0,0.1739034581468193,-0.40324348959074463,-0.6471538803022905,0.0,0.39227764071337917,0.7264397665100137,-0.3582774135694038,-0.4296976473057411,-0.3674209698730485
2014-03-29,6.2,-0.7955533752417137,0.45954292252645806,0.0,0.0,0.2182817280762441,-0.5679941685184174,-0.11089997671378983,0.0,-0.15676701968403947,-0.589854492832258,0.27444892527818526,0.0,0.0
2014-03-30,4.333333333333333,-0.20039064062645195,-0.08782894441092563,0.0,0.0,0.18467476067761593,-0.13290991308010094,-0.42556500889523025,0.0,-0.3419657891268299,-0.040476451091439464,-0.706778195900082,0.0,0.0
2014-03-31,6.6,-0.41773102437818593,0.3904011854869759,0.0,0.0,0.1471267911399267,1.40608307569005,0.2973996533295602,0.0,-0.3782782474212763,1.5839646356745065,-0.15558509507491314,0.0,0.0
2014-04-01,5.5,0.30673950734980243,-0.3582310418239534,0.0,0.0,0.11627893878025844,-0.35260816401785894,0.21414420848788648,0.0,-0.39448417498399746,-0.17996546708133465,0.0,0.0,0.0
2014-04-02,6.2,1.3633498298936626,-0.09944415058466442,0.0,0.0,0.18852008464919645,-0.3723372663957894,0.32819507940661513,0.0,-0.13974297551087675,-0.20048836875357218,2.012359596964844,0.0,0.0
2014-04-03,6.5,0.5260830488294368,-0.2810447986410817,0.0,0.0,0.10591453012875172,-0.18859555444913442,1.0384083416345746,0.0,-0.4281131324539751,-0.48431934522804315,0.09199785732125665,0.0,0.0
2014-04-04,6.0,-0.6893029480844475,-0.45292001859098385,0.0,0.0,0.09722166902602049,-0.41542586073531057,-0.63261495950753,0.0,-0.14853362543303658,0.7981460407208949,-0.3895346913561404,0.7295855156535388,2.441545769277568
2014-04-05,6.75,3.2216400440599804,-0.46637179719982125,0.0,0.0,0.1450013624069256,-1.0948548934337858,-0.8497390364031716,0.0,0.08715707777940675,-0.2331163438725583,-0.40766658145912005,0.0,0.0
2014-04-06,5.4,-0.27574837542818437,-0.1658246807884205,0.0,0.0,0.11110965977957249,-0.4615765353710205,0.04018200371735624,0.0,-0.118078553778146,-0.05072387493605165,0.0,0.0,-0.4737939854500274
2014-04-07,6.8,0.08587056840282954,0.7948350001817709,0.0,0.0,0.19146078953849985,-0.2322578120751421,0.7821606011488627,0.0,-0.02067139495797392,2.8626957801691932,0.0,0.0,0.0
2014-04-08,6.4,-0.12339405971937686,-0.33150984322320587,0.0,0.0,0.0941880552601175,0.22405048780372497,-0.8528495596680415,0.0,-0.15327919207864837,-0.4755065559501743,0.0,-0.49314528538299324,0.0
2014-04-09,6.2,-0.7726150071456408,0.46181327116004406,0.0,0.0,0.11045804728829837,-0.9017269474410131,-0.1137367253668975,0.0,-0.2562420533743114,-1.2113340359393163,0.0,0.0,-0.4332847215022306
2014-04-10,3.5,-0.009222185910301571,-0.35453423789885435,0.0,0.0,0.09687670208570091,-1.0136741213366416,1.9851118557634206,0.0,-0.4422718099350949,2.109909502281615,-0.7639375588600448,0.0,0.0
2014-04-11,6.4,-0.20903070655690814,-0.6450231360588785,0.0,0.0,0.07975921466254116,-0.9706945910552636,0.0,0.0,-0.3559744972156115,-1.2170159034477608,-0.7205307954518362,0.0,0.0
2014-04-12,6.5,2.236982134362303,0.8092787579202102,0.0,0.0,0.11866467732195403,0.2997988738245153,0.4084456902912172,0.0,0.16302172495390324,0.24163531967896562,-0.2780571447970806,-0.11883575830293376,0.0
2014-04-13,6.2,-1.4031492955381888,-0.5049522843771356,0.0,0.0,0.10506179483152973,-1.0261618027093096,-0.3606405586597376,0.0,-0.4386792595663972,0.16725058134640286,0.0,0.0,0.0
2014-04-14,6.0,-1.14189022986253,-0.5323886633490384,0.0,0.0,0.13732539067204372,-0.7729502497954908,0.5278655813769921,0.0,-0.32426268578350886,-0.6472248819755569,0.0,0.0,0.0
2014-04-15,4.75,-1.4026599271885414,0.21795340514929815,0.0,0.0,0.10274270316004508,1.0030128793348239,-0.5102751342274011,0.0,-0.2762514957121164,1.5637525545161952,0.0,0.0,0.0
2014-04-16,3.8,0.32092807676506185,-0.6689543079689646,0.0,0.0,0.14385077739741675,0.024029089835760582,0.0,0.0,0.0991020279616842,0.1683668649907844,-0.6209100069437349,-0.6625055837206688,0.0
2014-04-17,5.2,0.9705622243922392,-0.14237176895580803,0.0,0.0,0.1974377735479576,-0.033759481735391485,1.6204021036156793,0.0,-0.36995018965458737,0.05742237603233526,0.0,0.0,0.0
2014-04-18,7.0,-0.5744381890241906,1.521224829634656,0.0,0.0,0.3355632883173176,2.0912636154587205,2.235324463640437,0.0,-0.2806225718908531,0.7474355851728166,0.0,0.0,0.0
2014-04-19,3.0,-1.6481491918779072,-0.7527857457395252,0.0,0.0,0.15018589920206102,-1.2213961643807356,-0.6360785243650107,0.0,-0.18279902017497673,-0.8968388539807712,0.0,0.0,0.0
2014-04-20,6.6,0.20623426825950492,2.722956909889114,0.0,0.0,0.04999572160111705,0.7924859701996971,-1.0464004908339255,0.0,-0.41184928760727263,1.6198487324851423,0.0,-0.5972176910573431,0.0
2014-04-21,6.0,-0.658279154916635,0.36167313633591114,0.0,0.0,0.12320690353067303,0.7266316306314631,0.26971623276578327,0.0,-0.30816335959855057,-0.33145183273046797,2.1136390315452807,-0.48217950712850316,0.0
2014-04-22,6.0,-0.1985495002334002,-0.07139803833337315,0.0,0.0,0.18758735329074572,0.2974284427989347,4.350604093130271,0.0,-0.24372408581235389,-1.6972130433028543,0.0,0.0,0.0
2014-04-23,5.6,-0.19347002284324016,0.3709719605298912,0.0,0.0,0.11308261759613636,0.8460987570341882,-0.7672103429520418,0.0,-0.1560703335144089,0.388556309248661,-0.0002672900142520765,3.5675779644851384,0.0
2014-04-24,3.3333333333333335,1.4846390919614203,-0.7831427560357576,0.0,0.0,0.08170883856420987,0.3792840193110243,0.0,0.0,-0.23042339553572097,-1.2559885969726385,0.0,0.0,-0.4737859415135802
2014-04-25,5.4,-0.5670285152830906,-0.5393150448619659,0.0,0.0,0.11245300937986391,-0.4150233741698933,1.1897224878471861,0.0,-0.4341096697983621,0.46809849769086304,0.0,0.0,0.0
2014-04-26,6.0,-1.2680768122864485,0.5935456634679013,0.0,0.0,0.1779261912634333,2.044435265216704,-0.7342872408856304,0.0,-0.05234963115298578,-0.7591256582212796,0.0,1.3174581652640016,0.0
2014-04-27,6.75,-1.4036913509901727,-0.10143832957638749,0.0,0.0,0.10793471387842886,0.2786705550200042,-0.6072796036204866,0.0,0.02292653005045676,2.4567638341774005,0.0,-0.3221622507670076,0.0
2014-04-28,5.0,0.23261581739743248,-0.5994902878382848,0.0,0.0,0.1248634647869949,-0.5566926705110293,-0.7347414084594813,0.0,0.041034028471624726,-0.9541302666146894,-1.037401072343373,-0.6427202797448338,-0.4625217491754352
2014-04-29,5.0,1.2835461030051099,-0.6305494309398577,0.0,0.0,0.13705823577381593,0.14792200146193052,-0.06860898143954587,0.0,-0.4612328654947448,-0.9982326335842411,0.0,-0.23431261274875614,0.0
2014-04-30,5.0,-1.1106931326711094,-0.5153340728490151,0.0,0.0,-6.84399934639061,1.2994280090722132,0.0917062015000395,0.0,6.39427935493687,-0.8004881405802768,0.0,-0.45352078315606054,0.0
2014-05-01,6.2,0.6368676808214022,0.3060129077673773,0.0,0.0,0.10355508490668615,1.6246568650967952,-0.6174933277257584,0.0,-0.40029940604809505,-0.0050048873057524,0.0,-0.3682226550501672,0.0
2014-05-02,5.666666666666667,-0.31063392279635776,-0.3415819904038422,0.0,0.0,0.37916448938220754,2.306668272095725,-0.543202004963921,0.0,0.6143974196228836,-0.8137981160806765,0.0,-0.29467764738816743,0.0
2014-05-03,8.0,0.020213504294069273,-0.5246612717939262,0.0,0.0,0.09611815214173854,-1.576929014375776,-0.5923294463286445,0.0,-0.42357124225653975,-0.13586831287542384,0.0,0.0,0.0
2014-05-04,5.5,-0.17553383556498411,-0.14134711858442559,0.0,0.0,0.16267052602258114,2.674619218588489,-0.9242633886000409,0.0,-0.42791503855514035,-1.1310005930422684,0.0,0.0,0.0
