date,mood,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities
2014-04-01,7.0,2.0173255809386763,-0.4132057021528775,0.0,0.0,-0.8374580604924711,0.12541805291557032,-0.2003038185458076,-0.5485311697335981,0.31496777943361376,-0.5899671852428187,-0.5781538286240905,1.3352595318127738,0.016440623924581385,0.8595573626193613
2014-04-02,7.0,0.5801136890413868,-0.0773947009323052,0.0,0.0,1.3549849937973584,-0.606359433747532,1.32884318243686,-0.3556025929065572,0.0,0.1820978795978758,-0.5752095509432343,-0.9398428138664214,-0.43694285742147226,-0.28404522243225117
2014-04-03,7.0,-0.40522988781187624,-0.3231456928278055,0.0,0.0,-0.23411082448194154,-0.6217126739919352,0.7176599316871477,-0.23702198989926948,0.0,-0.23865375941312156,-0.36600471890676556,0.8318077933589858,-0.26230322255434574,-0.6173965374731961
2014-04-04,6.5,1.7966048216853925,1.0183598531297389,0.0,0.0,0.15499664589832782,3.691334941434865,0.9733182341456909,-0.47993310458596317,0.0,-0.5217947962430058,-0.29307342754469495,1.0699373725628074,0.0,0.0
2014-04-05,7.0,1.0226600358495874,-0.8227396640689475,0.0,0.0,0.6215810856861377,-0.7998770908259536,-0.9280173670019948,-0.489232802722491,0.0,-0.1122807193760566,0.0,0.0,-0.47381056767415314,0.0
2014-04-06,5.75,-0.8699343516247171,-0.765894714084214,0.0,0.0,-1.392147005384161,-0.5259732420796105,-0.15668047660557546,-0.6530310770241137,0.0,-0.348041878400404,-0.5044637295984629,-0.71412738542633,-0.40923212854691804,0.0
2014-04-07,6.6,-0.33010883179393025,-0.3889180693381981,0.0,0.0,-0.24087246497805873,-0.735867658514871,0.2427341516690269,0.0,0.0,-0.5425190136370818,-0.4648034690051013,1.7262254531014967,-0.2696085926204558,0.0
2014-04-08,7.2,-1.5039301475589457,1.1369267627415716,0.0,0.0,-0.4423431560628399,-0.2175859322766928,-0.24449515982994766,-0.5383114156363411,0.0,-0.3920745168627967,3.9823854749364,1.5658651347512107,-0.2863677180032038,-0.46203558374374243
2014-04-09,7.0,0.5348650532320132,-0.4284593695503907,0.0,0.0,-0.1549633829264664,0.0758252484020262,-0.5346475345386814,0.1897109035314332,0.0,-0.40932924058003695,-0.25266432080390744,0.0,0.0,0.0
2014-04-10,7.0,-1.9238797021553204,1.6205352615942685,0.0,0.0,2.1390295591387907,0.0818251683329573,-0.19069758778149043,3.502675686823838,0.0,-0.21585696698266812,0.9068763686360777,0.0,0.0,-0.7124163536030077
2014-04-11,7.75,0.0427127156802123,-0.2582359304139849,0.0,0.0,-1.252260039636846,2.0938241189072935,0.0,0.43133813225667283,0.0,-0.47623668868090396,-0.7071043556138881,0.14036643787199785,0.37362741374511255,0.0
2014-04-12,7.2,-1.0276569425377586,-0.29483764629721493,0.0,0.0,-1.1852604075850943,-0.428046370178766,1.2737679244274074,-0.1388370703955529,0.0,-0.4782364202820033,-0.49334445017632184,-0.9659196705849489,-0.07645123173132251,0.0
2014-04-13,0.0,-0.012106172731728617,0.32087108074059967,0.0,0.0,-0.08541956078844343,0.8340630204857913,1.5493103177159906,-0.6786405334947168,0.0,-0.4530418126568761,-0.7423551294363178,0.0,0.06690939775780776,0.0
2014-04-14,7.25,-0.7554347966353956,0.08304677110585446,0.0,0.0,0.5845394684646122,-0.16296933921152118,-1.1684916487255501,1.0016148726592817,0.0,0.0,-0.6995812453878701,-0.10500979719657917,0.7616141770972383,0.0
2014-04-15,7.4,-0.8797421407805198,-0.067830299223229,0.0,0.0,3.6589067072168695,-0.5022385648706904,-0.6705586295188247,0.06494478443592634,1.2857521002761545,0.30522746599051387,-0.736845977906384,0.1468792654625529,0.0,0.0
2014-04-16,7.4,-0.22141546826173333,-0.16720935616571336,0.0,0.0,-0.4673791465585303,-0.43143156657748655,0.0,-0.10286874032591474,0.24668979589933562,-0.4577685478502172,0.031130944746245018,0.8892670622911059,0.0,0.0
2014-04-17,7.6,-0.06459332954329632,0.016093185864543037,0.0,0.0,1.304728132298949,1.1404798972006749,-0.6593018302984429,-0.268730860365398,-0.6070366301657203,0.2458296258402288,1.165786278771102,-0.30065974646927657,-0.15894503180681768,0.0
2014-04-18,7.75,-0.6917614866055559,-0.309572528503204,0.0,0.0,-0.18660521261032018,0.038136582551992364,-0.8506582594116024,0.0,0.1894804915397106,-0.38878467544289785,-0.3095489090068552,-1.7334791055371666,-0.303065553116042,3.1487529727612156
2014-04-19,7.75,-0.8411650537342535,-1.0354702311584962,0.0,0.0,-1.3692146587324934,-0.9712059632550214,-1.1780451281457767,-0.20843027003627995,0.0,-0.5076349741062655,0.0,0.0,0.06495993706751359,-0.4269540780628979
2014-04-20,7.2,2.7740575285888385,-0.7870837470865097,0.0,0.0,-0.5019350381630329,-0.9475471835625111,-0.4272812257724328,-0.547997901064368,0.0,0.12683892076924563,-0.375692293344328,0.0,-0.016191606096953345,-0.47308963467255954
2014-04-21,6.2,0.12065733894963428,-0.692143615264991,0.0,0.0,-1.190908215329164,-0.37931603346306736,0.6871332563752222,0.0,0.0,-0.24244785942424218,-0.7423421361544075,0.0,-0.4519718767641304,0.0
2014-04-22,7.0,-0.3660918406094904,0.807197160445183,0.0,0.0,1.4053589033859089,0.5440647328642005,0.016623423705169168,0.0,-0.5315779888851102,-0.39652357817886713,-0.5749366920231197,0.3207277107471021,-0.5147073067224941,-0.6769043757709517
2014-04-23,7.4,-1.3429258908887804,0.11598626000764949,0.0,0.0,0.14212279776872525,1.4050068080627935,-0.4386463657033085,0.029113207425772274,-0.8656677843817293,1.3105087010062493,0.0,-1.790634758781402,0.10053922337998208,0.0
2014-04-24,7.8,0.8070889474014374,0.44076599164332064,0.0,0.0,0.15681615116147174,1.8766892440468192,-1.0361276596247626,-0.7311318642539528,-0.5909796064394591,0.22623872017169677,1.3257335790859228,1.9259059006308592,-0.13851838269408898,0.0
2014-04-25,7.5,0.5129341848331295,-0.5304799542109853,0.0,0.0,0.7823582311993649,-0.5426896076747344,-0.98296538256346,0.0,-0.9750959569339097,-0.37018978665579555,0.16072343981072967,0.0,-0.10231411273148609,-0.5458591746562632
2014-04-26,7.0,0.5895424010190604,-0.6107397225930985,0.0,0.0,-0.7717916023286646,0.09023173905518306,-0.7771667748672622,-0.7474985432266358,-1.4774591606072742,-0.30556482094257076,-0.7576157390398723,-0.4076415804924134,-0.1535850364130076,0.0
2014-04-27,7.6,0.059252662860451076,-0.36514446177331844,0.0,0.0,0.5172932339200483,-0.24650214465487053,0.5070469725725,0.0,0.0,2.3374614556930076,-0.1264389181400802,-0.5308478778368723,-0.42328157883891,-0.3292566461668348
2014-04-28,7.4,-0.4796404982482268,0.649233486815111,0.0,0.0,-0.005179167481448205,-0.306751377694832,-0.18394403608732576,3.1797972080394827,0.8993968133410548,4.84163058993869,0.13071309282418148,0.5854236626408074,-0.4643718661080192,-0.28148608523972757
2014-04-29,9.0,-0.2723097054494756,-0.6180168125788602,0.0,0.0,0.39318471992394927,-0.8696328043440018,-0.3894705670602125,0.0,0.0,-0.3468572760635987,-0.47913202718629605,0.0,-0.5596233971554566,0.0
2014-04-30,0.0,0.9625529053846268,-0.5124912409108899,0.0,0.0,-1.2592172157253674,0.021600684017190747,-0.5505310291691629,0.0,0.0,-0.5058764388630159,0.43565878632294724,0.0,-0.3795719389820699,0.0
2014-05-01,0.0,-0.04467943706723571,-0.09278606916997674,0.0,0.0,-0.5127237761744051,0.8064781358016514,-0.38634818730902026,0.0,0.0,-0.6949406580838283,0.009348752538038818,-0.32857341377414734,-0.033603204037269185,0.2890593344045625
2014-05-02,0.0,0.3045252491810972,-0.29114049288793675,0.0,0.0,-0.6299756370568939,-0.685251824529613,0.040331903391203516,0.0,2.1115301469233327,0.0,0.0,0.27425553452029894,0.0,0.0
2014-05-03,0.0,2.1226668890745146,-1.2338878301362781,0.0,0.0,-0.5100820831600319,-1.5446664877110856,-0.8504307956158828,0.0,0.0,0.0,-0.7468161562254936,0.0,0.0,0.0
2014-05-04,0.0,-1.6371011291153288,-0.2334326057018829,0.0,0.0,-0.6638713268216031,0.5829921582041991,-0.8727742393211474,0.0,0.0,0.0,-0.4892200112613916,0.0,0.0,0.0
