date,mood,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities
2014-04-14,7.6,-0.43334303093563087,-0.8357900056038353,0.0,0.0,-0.2269695763226756,0.7647285862171737,-0.366533519194742,0.0,4.8108999956896294,0.0,0.0,0.0,0.0
2014-04-15,7.4,-0.17272395642930044,-1.0798658473909366,0.0,0.0,-0.38656207777346185,-1.0585432448915162,0.0,0.0,1.0654245256320924,0.048760026479221896,0.6745535349885363,0.0,-0.2459828870853229
2014-04-16,6.75,0.05751183953488538,-0.1846503742299568,0.0,0.0,-0.49741540989183897,-0.41531074264718776,0.0,0.0,1.287649000180152,-0.05518152966214965,1.7859429806633258,0.0,0.0
2014-04-17,7.0,-0.37443945408730916,0.09314989759824789,0.0,0.0,2.0343047801606096,1.385525477862192,0.0,0.0,0.2554729722299833,-0.25914092223300345,0.0,0.0,-0.5943030043472641
2014-04-18,7.25,1.1822676640915926,0.41804501136143435,0.0,0.0,0.47479026744267927,0.5086490341416037,-1.2914158387778627,0.0,1.3652092574945451,0.21180723780888952,0.0,0.0,-0.6967601091023158
2014-04-19,7.8,-0.5896929778526828,0.1597805378145997,0.0,0.0,-0.5236998857466179,-0.3891610549950993,0.0,0.0,-0.8906481092727602,0.6162572326279442,0.0,0.0,0.0
2014-04-20,7.5,-0.013854903750338295,0.6459589342781609,0.0,0.0,-0.26927286514689136,3.668467492783251,0.0,0.0,-0.3305041711859432,-0.41675929306612136,0.0,0.0,-0.13784128515615368
2014-04-21,7.2,-0.8196123184958329,1.473637794100958,0.0,0.0,-0.45381704796037503,1.0856754083003366,0.0,0.0,-0.9556101308896813,0.34536926428652187,0.0,-0.7882094975826623,0.29526974504427045
2014-04-22,7.5,-0.0901115631273403,-0.6145696813724215,0.0,0.0,-0.3290707777767422,0.5154195089677768,-0.42494599650127707,0.0,-0.4307442848221351,-0.4253503472948368,0.0,0.0,-0.5158773666875833
2014-04-23,6.8,-0.5184868412512238,0.36070342605106737,0.0,0.0,-0.3499342038434291,-0.4035729211191907,0.0,0.0,0.06058690737921938,1.2342761550770254,0.0,0.0,-0.15172915849172225
2014-04-24,6.2,-0.2790542727324964,0.5440125724150081,0.0,0.0,-0.3802823518143848,0.264643900723872,0.0,0.0,-0.48137979292027216,-0.1767309630917435,0.0,0.0,-0.04580008540277822
2014-04-25,7.6,-0.2523593541367306,-1.327522892853542,0.0,0.0,-0.3979951403216168,-1.2206677880524242,-0.14594860644174887,-0.17034910897294794,0.5235682791783234,-0.9004059434275441,-0.8803373116487351,0.0,4.505133466604161
