date,mood,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities
2014-04-01,6.666666666666667,-0.03376224946596639,0.1531657758271567,0.0,0.0,-0.07822600000897761,2.979998024376491,0.0,0.0,0.0,3.2290762057592612,-0.5827566362825299,0.0,0.0,-0.7424992892771359
2014-04-02,6.6,0.5787849165146753,1.654088562262736,0.0,0.0,-0.16623002530508088,-0.17811733400636537,-0.3079251390363977,-0.9669157155430621,0.0,-0.7819628738716758,-0.24656355983418607,0.0,0.0,-0.39422498933034367
2014-04-03,6.8,-0.012427603484817069,2.9205990743599313,0.0,0.0,-0.28327609852756186,-0.46570709057397813,-0.4202616034266092,-0.7522729196977955,0.0,1.8749107261747213,-0.6026507172277583,0.0,0.0,-0.7425070443885823
2014-04-04,7.4,-0.2702635992776086,0.0716296165083789,0.0,0.0,-0.0855863381003629,-1.2861188616253292,-0.5380690999692546,0.0,0.0,-0.6923008598464089,4.026001437484789,0.0,0.0,-0.13121426218109758
2014-04-05,6.6,0.25636225467860735,1.9509514218295463,0.0,0.0,-0.11294913031022533,0.5966455663256486,-0.2954730543889101,-1.5593591978912842,3.3379481098171047,-0.19879185850166747,0.0,-1.1721115033783818,0.0,-0.5430765984327225
2014-04-06,6.6,-0.1903782925244442,2.332304132545901,0.0,0.0,-0.03268302941575298,-0.008670399587938376,-0.12334723108674393,-0.3757984313045478,0.0,-0.16821326895512445,-0.510278200678055,0.0,0.0,-0.7212321886539329
2014-04-07,7.0,-0.36269984601553806,1.0115843342458264,0.0,0.0,-0.05270133967468648,0.39500010901780097,-0.26590772811981733,0.05685001987845812,0.0,-0.5300871655674216,0.1657620374381686,0.0,0.0,0.0
2014-04-08,7.0,-0.35982307834884036,-0.7334317718417321,0.0,0.0,-0.15571949713406716,-0.5906870836971395,-0.31628623463532024,1.3922841521358182,-0.1494786963856377,-0.34119358736096944,0.06028088189635804,0.0,0.0,-0.31994653189663613
2014-04-09,7.2,0.5431859001990049,-0.7639306123084312,0.0,0.0,-0.2685139892845386,-0.03928253627080387,-0.372202223366064,-0.37236452548476906,-0.6434047037109897,-0.6015812628227271,-0.20369183263347004,0.0,0.0,-0.4382197365658233
2014-04-10,7.8,0.4066356855728546,0.2518106655932979,0.0,0.0,-0.09232422460977664,1.3839592714370796,-0.4633959402038906,0.0,0.3093989517618013,-0.41128852756975603,-0.07811798752654453,0.0,0.0,-0.046295237906384665
2014-04-11,7.0,0.9296529511084775,-0.30349000685635996,0.0,0.0,0.040494851808120826,0.6363661288413246,-0.41870566773703044,0.8472798813369281,1.4477869857475356,-0.7164448638386393,-0.0064022560303923625,0.0,0.0,1.5165543349132788
2014-04-12,6.8,0.3199869262516456,2.196408401357022,0.0,0.0,-0.23713306952769542,0.606008694095995,0.0,-0.12796515955293786,-0.2469074491872756,-0.6939360785387374,-0.3005474980775194,0.0,0.0,0.0
2014-04-13,6.2,1.854831323923062,0.7426056461817382,0.0,0.0,-0.05947563887684346,-0.48500682469730105,-0.3097045054750889,0.0,-0.5617741104924435,-0.3993023745549879,-0.6119117549091576,0.0,0.0,0.1303307489047771
2014-04-14,7.0,-0.5758027956842184,0.072372321750231,0.0,0.0,-0.09356985084781554,-0.07455338674467245,0.19494781695715263,-1.3706601525671727,-0.6831234699635957,-0.041088642449019476,0.7661092791317878,0.0,0.0,-0.6093052501850573
