date,mood,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.game,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities
2014-04-22,6.0,-0.19854950023339984,-0.07139803833337346,,,0.1875873532907457,0.2974284427989361,4.35060409313027,,-0.24372408581235402,-1.6972130433028547,,,
2014-04-23,6.0,-0.1934700228432398,0.37097196052989084,,,0.11308261759613635,0.8460987570341896,-0.7672103429520415,,-0.15607033351440905,0.3885563092486606,-0.0002672900142520765,3.567577964485139,
2014-04-24,5.6,1.4846390919614203,-0.7831427560357578,,,0.08170883856420985,0.3792840193110257,,,-0.2304233955357211,-1.2559885969726392,,,-0.47378594151358017
2014-04-25,3.3333333333333335,-0.5670285152830902,-0.5393150448619662,,,0.1124530093798639,-0.4150233741698918,1.1897224878471861,,-0.43410966979836224,0.46809849769086254,,,
2014-04-26,5.4,-1.2680768122864479,0.593545663467901,,,0.17792619126343326,2.044435265216705,-0.73428724088563,,-0.0523496311529859,-0.7591256582212802,,1.3174581652640018,
2014-04-27,6.0,-1.403691350990172,-0.10143832957638779,,,0.10793471387842885,0.27867055502000565,-0.6072796036204864,,0.022926530050456646,2.4567638341774005,,-0.32216225076700766,
2014-04-28,6.75,0.23261581739743276,-0.5994902878382851,,,0.12486346478699488,-0.5566926705110278,-0.734741408459481,,0.04103402847162461,-0.9541302666146898,-1.037401072343373,-0.6427202797448339,-0.46252174917543515
2014-04-29,5.0,1.2835461030051099,-0.6305494309398579,,,0.1370582357738159,0.14792200146193193,-0.06860898143954568,,-0.46123286549474496,-0.9982326335842416,,-0.23431261274875617,
2014-04-30,5.0,-1.110693132671109,-0.5153340728490154,,,-6.843999346390609,1.2994280090722143,0.09170620150003966,,6.394279354936871,-0.8004881405802773,,-0.4535207831560606,
2014-05-01,5.0,0.6368676808214024,0.306012907767377,,,0.10355508490668613,1.6246568650967963,-0.6174933277257582,,-0.4002994060480952,-0.005004887305752883,,-0.36822265505016727,
2014-05-02,6.2,-0.3106339227963574,-0.3415819904038425,,,0.3791644893822075,2.306668272095726,-0.5432020049639207,,0.6143974196228836,-0.813798116080677,,-0.2946776473881675,
2014-05-03,5.666666666666667,0.020213504294069595,-0.5246612717939265,,,0.09611815214173852,-1.5769290143757742,-0.5923294463286441,,-0.42357124225653997,-0.1358683128754243,,,
2014-05-04,8.0,-0.17553383556498375,-0.1413471185844259,,,0.16267052602258114,2.6746192185884903,-0.9242633886000405,,-0.4279150385551405,-1.1310005930422689,,,
2014-05-05,5.5,,,,,,,,,,,,,
