date,mood,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.weather
2014-04-14,7.25,0.3369759283110475,-0.5280171516896358,,,1.262457272473063,-0.522302920188718,-0.9721458583159004,,-0.26139767595994956,-0.42849307548736787,-1.2124113042412474,,,
2014-04-15,7.0,0.7257484802749128,0.18994784938768147,,,0.42930817800699117,0.12059286208659087,-0.576888477581424,,0.20289022214702523,-0.2780490247362724,-0.015260226550778567,-0.5388426290409348,,-0.6578393566328248
2014-04-16,7.6,-0.468022669002969,1.897409013372524,,,1.6325762749741835,0.3639650971949674,-0.041595620845972923,,-0.3816602524287656,-0.3351592645949663,-0.7155592220257805,-0.5135283716585297,,
2014-04-17,6.8,-0.9843693614826744,1.1486262358253438,,,-0.37498175810397416,-0.004130647099198724,1.1262897833856516,,-0.2843678940592248,5.6190841158370315,-0.4626268704690543,-0.2916475951719978,,
2014-04-18,6.25,-0.25746944195384686,-0.314931467708154,,,0.5410139052203214,-0.32553695008218464,0.501711029277521,-0.9269615246776444,-0.47435944709486966,-0.2932393293362623,-0.6939670257347642,-0.16067782833824704,,
2014-04-19,6.8,-0.9056561425535719,-1.099457455528617,,,-0.5041018334008134,0.33945432890375754,-0.3036311456913263,,,-0.23730885118593179,-1.532631335297897,0.7298796046920852,,
2014-04-20,8.2,-1.6942004399025357,0.5457497372969744,,,-0.7783619815231477,-0.3362058700116896,0.6832161566274871,,,-0.48809780164066774,0.47214770870904005,,,
2014-04-21,7.0,-1.108000573660231,-0.6379521541401686,,,-1.049479772072172,-0.5901160334407226,0.6541153167535094,,,-0.2523874623697454,0.4261802309544422,-0.3114867504847328,,
2014-04-22,6.6,-0.2556066484915073,-0.10578101646168599,,,0.5994508337862934,0.2728421133450985,0.7378377098952895,,-0.42394756896407826,-0.0897199633858456,-1.1548534685991532,0.22199377708507914,,
2014-04-23,7.0,-0.5395433534636542,0.16532291022086837,,,-0.583472412434386,0.2902564060592243,0.12093718979713051,,-0.20796841777812972,0.5081842011910871,0.7754188315454174,0.053352867237012096,,1.610611966436981
