date,mood,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities
2014-03-13,7.0,,0.7989960557901251,,,-1.0632145446281431,0.2018134676646323,-0.4219743899027068,,0.11376320751511909,3.483265296655294,,,
2014-03-14,7.8,,-0.709399505147427,,,0.007916919668538155,0.3391920449768199,-0.36056176831018116,,0.07323688169064572,-0.033636423109039366,0.37412842301156923,,
2014-03-15,7.0,,-0.8712173902791127,,,2.449507422191174,0.21335497104899417,-0.3533240069792342,,-0.09312467743595484,-0.23401663059502564,,,
2014-03-16,6.4,,0.7961576104405444,,,-0.7453141616063482,0.045358821614407914,-0.4163863862835944,,0.1482643263454394,0.016438417213222322,,-0.10255063168397913,
2014-03-17,6.6,,-1.0870353793774825,,,-0.4103897313046645,-0.5353791058351259,,,-0.24363203586609444,0.13295249225295125,0.0033318335152092856,,-1.307649160285584
2014-03-18,7.0,,-1.1923554508108292,,,-0.6477930700951954,5.027605733205858,5.098649912843652,,0.024227304464619744,-0.4713477269674848,,,
2014-03-19,7.8,,2.083568494917802,,,0.7336815328262178,1.4410268112541373,1.062986002146031,,2.9427067625439722,-0.4566324832893578,,,
2014-03-20,6.4,0.05924279637966001,-0.5184017711775718,,,-0.5555978135772377,-0.2633544250404374,-0.37044930198664355,,0.2353578491654311,0.10277339775114176,,,
2014-03-21,6.4,-1.1614721057462687,1.0766688931517665,,,-0.7127831662850025,1.6349142442081033,-0.07769878841764111,,-0.67344905810662,-0.6948490458959025,-0.5759225632977437,,
2014-03-22,8.4,-1.275850675199407,0.5279527268717994,,,0.22117845886802942,0.0833701863996296,-0.28152085615617617,,-0.3928794194251681,0.02763752813296355,,,
2014-03-23,7.4,-1.3103755190554252,0.016347635408043282,,,0.6070209461765731,-0.22561980253867686,-0.3263888800621519,,-0.2807850120595971,0.31585207882996663,,-0.42462928526223376,
2014-03-24,8.8,0.4001785060679794,-0.35348469846275427,,,-0.3777552959621872,-0.3961008155713262,-0.34943758736814834,,-0.6757906077993946,-0.2767447373291699,,,
2014-03-25,7.6,-1.4489324309143956,-0.4741111137102115,,,-0.1940155946680554,-0.2490407649324989,-0.43123154135271563,,0.4058193896887243,-0.20644467889201132,-0.1425169053907819,,-0.45418877866376706
2014-03-26,8.4,0.4519325373764002,-0.11879811713193172,,,-0.8669987731008112,-0.17630712131332543,0.15394004127440145,,-0.49752475734807056,-0.17546243264999214,,,
2014-03-27,7.4,-1.2742123573029487,0.516819868865918,,,-0.9117645356997954,0.14352108996591192,-0.1681289345887076,,0.36946278359263035,0.16993717647771978,3.7621115604564683,,
2014-03-28,7.6,0.3276693312563895,0.522077354237309,,,-0.2658997643652324,-0.5555845039127615,-0.08362307985785859,-0.6119913398104365,-0.6094498063148385,0.43117913420266085,-0.6528035184762224,,
2014-03-29,7.2,1.8536519721606677,-0.04815128408455317,,,-0.9589761720854786,0.11412406319423361,-0.3171496765576515,,-0.6276868995713288,-0.3404726123367496,,,0.3666185468228076
2014-03-30,6.2,-1.2435633298212148,0.42261381385485036,,,-0.890456859933466,-0.13154795511658623,-0.4106589974502413,,1.8471906376048275,-0.5509667930709297,,,
2014-03-31,7.0,0.8073745229824418,-0.8552927301585972,,,-0.5476488839160002,-1.0146846287218958,-0.2823636748838522,,-0.7512356472890722,0.07501151957415275,,,
2014-04-01,7.5,0.992486114399307,-0.6662615576807762,,,1.2312932739896736,-0.29413406892787436,-0.1256261304380719,,-0.6224592252859761,5.616690229302442,,-1.3674801207081495,
2014-04-02,7.4,0.6265524316022467,-0.7521675082024336,,,-0.42049843462617836,1.4707464620236714,-0.295870235503135,,-0.6007074527535673,0.10177295057276631,,,
2014-04-03,7.6,0.3897737185023037,-0.27635229998227023,,,0.02558457513665575,0.4045893557332618,1.1098821294883559,,-0.6915709481198296,-0.6520438194619148,,,
2014-04-04,7.8,-1.0379801467665433,-0.41859515819172893,,,-0.3573936599269449,0.28552213701963136,-0.14243896210624882,,-0.6377679599777538,-0.4929833385586547,,,
2014-04-05,6.8,-1.1259930057187029,0.6849590206847891,,,1.0335263587376529,0.43410828573581195,-0.30974890711802316,,-0.5122057677676718,-0.25282503754847624,,,
2014-04-06,6.25,-0.11623115867542029,0.2812464520904084,,,2.270849596124119,0.04541111488198646,-0.36291374385942976,,-0.7336055812310568,-0.2834846015869067,-0.03508407551640565,2.0787203147586677,
2014-04-07,7.4,0.6609006898581533,0.9034161852802829,,,-0.18400825079619562,1.489158016346661,-0.11568713698802144,,3.2226445719652697,0.5066529678198867,,,
2014-04-08,8.2,-0.9557440255512522,-0.23791986123851888,,,1.0643682392370335,-0.30876190485914035,0.16660325796067693,,-0.7116376220787131,-0.5058525019798469,,,-0.49500509883281996
2014-04-09,7.8,-0.4578270328186766,0.2218706289517153,,,0.356103307085853,0.08846752038156964,-0.3161740850167114,,1.0116847356101926,-0.5083490177271578,,,1.9243600964050935
2014-04-10,7.6,-0.10825451058858618,0.29403323663292047,,,-0.544663605593918,0.48862341181581376,,-0.47912886536145044,-0.6038186100302636,-0.7796167653922846,,,
2014-04-11,6.8,1.9593052256782044,-1.3372279835667291,,,-0.3718115475242297,-1.0804623162221407,,,-0.4531741738249159,-0.3167669940241856,,,
2014-04-12,6.8,-0.9759883743744706,0.30213215789993414,,,-0.5700918494792986,-0.4477581350317116,-0.3043792410140561,0.9726144695128354,-0.6286952809588309,0.2919243681892458,,,
2014-04-13,6.6,-0.6662039865434001,-0.2573701694305876,,,-0.6142249863091573,-0.1528285756801532,,,-0.4437007399678279,-0.5552506611587147,,,
2014-04-14,6.8,0.13152537323448965,-1.1388518000257073,,,-0.5429434299754007,-0.8520175152999588,,,-0.5761065724669355,-0.6509038902636249,,0.2510324626834126,
2014-04-15,6.0,0.5456885676629035,-0.6728880391109814,,,0.8086510127500294,-0.32671390711272913,,,-0.3024192174429089,0.5650437169106192,,,
